Location,School Name,Type,Latitude,Longitude,Better Education Score
New South Wales,Yagoona Public School,Primary,-33.9092,151.027,75
New South Wales,Regents Park Christian School,Secondary,-33.8812,151.027,84
New South Wales,Berala Public School,Primary,-33.8697,151.028,81
New South Wales,St Brendan's Catholic Primary School,Primary,-33.9217,151.029,94
New South Wales,Bangor Public School,Primary,-34.0195,151.029,88
New South Wales,Padstow Heights Public School,Primary,-33.9665,151.03,91
New South Wales,Trinity Catholic College,Secondary,-33.8504,151.03,84
New South Wales,Padstow Park Public School,Primary,-33.955,151.031,85
New South Wales,Padstow North Public School,Primary,-33.9453,151.031,84
New South Wales,Alpha Omega Senior College,Secondary,-33.8508,151.031,84
New South Wales,Al-Faisal College,Primary,-33.8548,151.032,98
New South Wales,Redfield College,Primary,-33.6903,151.032,98
New South Wales,St Therese Catholic Primary School,Primary,-33.9625,151.032,92
New South Wales,Bankstown Girls High School,Secondary,-33.9208,151.032,73
New South Wales,Redfield College,Secondary,-33.6903,151.032,92
New South Wales,Al-Faisal College,Secondary,-33.8548,151.032,97
New South Wales,Sydney Adventist School - Auburn,Primary,-33.848,151.033,90
New South Wales,St John's Catholic Primary School,Primary,-33.8513,151.033,83
New South Wales,Auburn Public School,Primary,-33.854,151.033,72
New South Wales,Bankstown Public School,Primary,-33.9211,151.034,79
New South Wales,Auburn Girls High School,Secondary,-33.8429,151.034,76
New South Wales,La Salle Catholic College,Secondary,-33.9081,151.035,81
New South Wales,Tangara School for Girls,Primary,-33.7364,151.036,99
New South Wales,St Felix Catholic Primary School,Primary,-33.9067,151.036,98
New South Wales,Pacific Hills Christian School,Primary,-33.6967,151.036,97
New South Wales,Dundas Public School,Primary,-33.8044,151.036,92
New South Wales,Pacific Hills Christian School,Secondary,-33.6967,151.036,95
New South Wales,Tangara School for Girls,Secondary,-33.7364,151.036,97
New South Wales,Cumberland High School,Secondary,-33.7852,151.037,91
New South Wales,Carlingford West Public School,Primary,-33.7821,151.038,100
New South Wales,Bankstown North Public School,Primary,-33.9049,151.038,78
New South Wales,Cherrybrook Technology High School,Secondary,-33.7199,151.038,97
New South Wales,Auburn North Public School,Primary,-33.8417,151.039,89
New South Wales,St Euphemia College,Primary,-33.9187,151.039,85
New South Wales,St Euphemia College,Secondary,-33.9187,151.039,86
New South Wales,Murray Farm Public School,Primary,-33.7661,151.04,100
New South Wales,St Mary's Primary School,Primary,-33.8119,151.041,84
New South Wales,Woronora River Public School,Primary,-34.0266,151.041,76
New South Wales,Cherrybrook Public School,Primary,-33.7313,151.042,99
New South Wales,Galston High School,Secondary,-33.6609,151.042,85
New South Wales,Illawong Public School,Primary,-33.9991,151.043,89
New South Wales,James Ruse Agricultural High School,Secondary,-33.7806,151.043,100
New South Wales,Telopea Public School,Primary,-33.797,151.044,80
New South Wales,John Purchase Public School,Primary,-33.7142,151.045,98
New South Wales,Lugarno Public School,Primary,-33.985,151.045,92
New South Wales,Galston Public School,Primary,-33.648,151.045,86
New South Wales,Rydalmere Public School,Primary,-33.8143,151.045,85
New South Wales,St Joachim's Catholic Primary School,Primary,-33.8626,151.047,91
New South Wales,Lidcombe Public School,Primary,-33.861,151.047,84
New South Wales,Riverwood Public School,Primary,-33.9472,151.047,69
New South Wales,St Patrick's Marist College,Secondary,-33.8027,151.047,91
New South Wales,Loftus Public School,Primary,-34.047,151.049,89
New South Wales,Peakhurst West Public School,Primary,-33.9623,151.049,83
New South Wales,Al Noori Muslim School,Primary,-33.9118,151.05,99
New South Wales,West Pennant Hills Public School,Primary,-33.7461,151.05,93
New South Wales,Banksia Road Public School,Primary,-33.9069,151.05,74
New South Wales,St Gerard's Catholic Primary School,Primary,-33.7659,151.051,96
New South Wales,Arcadia Public School,Primary,-33.6235,151.051,91
New South Wales,St Bernadette's Primary School,Primary,-33.7909,151.051,86
New South Wales,St Bernadette's Primary School,Primary,-33.7909,151.051,76
New South Wales,Carlingford High School,Secondary,-33.7659,151.051,97
New South Wales,Roselea Public School,Primary,-33.7654,151.053,95
New South Wales,Punchbowl Boys High School,Secondary,-33.924,151.053,67
New South Wales,Northholm Grammar School,Primary,-33.6045,151.054,92
New South Wales,Kootingal Public School,Primary,-31.0535,151.054,75
New South Wales,Northholm Grammar School,Secondary,-33.6045,151.054,91
New South Wales,Carlingford Public School,Primary,-33.7801,151.055,97
New South Wales,Newington Public School,Primary,-33.8411,151.055,95
New South Wales,St Joseph's Catholic Primary School,Primary,-33.9518,151.055,93
New South Wales,Greenacre Baptist Christian Community School,Primary,-33.8946,151.056,95
New South Wales,Bonnet Bay Public School,Primary,-34.0126,151.056,93
New South Wales,Peakhurst South Public School,Primary,-33.9729,151.056,91
New South Wales,Holy Saviour School,Primary,-33.9114,151.056,88
New South Wales,St Charbel's College,Primary,-33.9182,151.056,85
New South Wales,Punchbowl Public School,Primary,-33.9306,151.056,70
New South Wales,Al Sadiq College,Secondary,-33.9099,151.056,74
New South Wales,Georges River College Peakhurst Campus,Secondary,-33.9671,151.056,78
New South Wales,St Charbel's College,Secondary,-33.9182,151.056,86
New South Wales,Greenacre Baptist Christian Community School,Secondary,-33.8946,151.056,93
New South Wales,Ermington West Public School,Primary,-33.8059,151.058,81
New South Wales,Yates Avenue Public School,Primary,-33.7956,151.058,76
New South Wales,Rydalmere East Public School,Primary,-33.8171,151.058,73
New South Wales,Greenacre Public School,Primary,-33.9112,151.058,72
New South Wales,Hannans Road Public School,Primary,-33.9453,151.058,71
New South Wales,Sutherland Public School,Primary,-34.033,151.059,98
New South Wales,St John Vianney Catholic Primary School,Primary,-33.9038,151.059,85
New South Wales,St Patrick's College Sutherland,Secondary,-34.0339,151.059,93
New South Wales,Malek Fahd Islamic School,Primary,-33.8912,151.06,93
New South Wales,Chullora Public School,Primary,-33.8954,151.06,69
New South Wales,Malek Fahd Islamic School,Secondary,-33.8912,151.06,92
New South Wales,Mount St Benedict College,Secondary,-33.7406,151.06,96
New South Wales,Como West Public School,Primary,-34.0047,151.061,92
New South Wales,Jannali Public School,Primary,-34.0179,151.061,77
New South Wales,Pennant Hills High School,Secondary,-33.7337,151.061,94
New South Wales,St Patrick's Catholic Primary School,Primary,-34.0334,151.062,98
New South Wales,Peakhurst Public School,Primary,-33.9556,151.062,94
New South Wales,The Jannali High School,Secondary,-34.0157,151.062,87
New South Wales,Beecroft Public School,Primary,-33.7521,151.065,100
New South Wales,Oatley West Public School,Primary,-33.979,151.065,99
New South Wales,Arden Anglican School,Primary,-33.7467,151.065,99
New South Wales,St Agatha's Catholic Primary School,Primary,-33.7393,151.067,97
New South Wales,Homebush West Public School,Primary,-33.8665,151.067,90
New South Wales,Sutherland North Public School,Primary,-34.0268,151.067,89
New South Wales,Wiley Park Girls High School,Secondary,-33.9242,151.067,67
New South Wales,Epping West Public School,Primary,-33.7728,151.068,100
New South Wales,Pennant Hills Public School,Primary,-33.7358,151.068,97
New South Wales,Wiley Park Public School,Primary,-33.9248,151.068,74
New South Wales,Como Public School,Primary,-34.0018,151.069,90
New South Wales,Narwee Public School,Primary,-33.9481,151.069,82
New South Wales,Ermington Public School,Primary,-33.8048,151.07,99
New South Wales,Lakemba Public School,Primary,-33.9236,151.07,75
New South Wales,Strathfield South High School,Secondary,-33.8854,151.071,67
New South Wales,Marsden High School,Secondary,-33.8033,151.071,81
New South Wales,Grays Point Public School,Primary,-34.0587,151.072,94
New South Wales,Thornleigh West Public School,Primary,-33.7239,151.072,92
New South Wales,Penshurst West Public School,Primary,-33.9621,151.072,88
New South Wales,Jannali East Public School,Primary,-34.0192,151.072,87
New South Wales,Melrose Park Public School,Primary,-33.8148,151.072,85
New South Wales,Rissalah College,Primary,-33.9148,151.073,88
New South Wales,Kirrawee High School,Secondary,-34.0435,151.073,92
New South Wales,Cheltenham Girls High School,Secondary,-33.7565,151.073,98
New South Wales,Epping Heights Public School,Primary,-33.7627,151.074,98
New South Wales,Hampden Park Public School,Primary,-33.915,151.074,77
New South Wales,"St Patrick's College, Strathfield",Secondary,-33.8746,151.074,96
New South Wales,Beverly Hills North Public School,Primary,-33.9406,151.075,84
New South Wales,Kirrawee Public School,Primary,-34.0335,151.077,86
New South Wales,Holy Spirit Catholic College,Secondary,-33.9217,151.077,82
New South Wales,Marist College Eastwood,Secondary,-33.7891,151.077,95
New South Wales,Eastwood Public School,Primary,-33.7927,151.078,100
New South Wales,Bundarra Central School,Primary,-30.1684,151.078,69
New South Wales,Beverly Hills Girls High School,Secondary,-33.9477,151.078,76
New South Wales,Bundarra Central School,Secondary,-30.1684,151.078,77
New South Wales,Homebush Boys High School,Secondary,-33.8657,151.078,89
New South Wales,St Kevin's Catholic Primary School,Primary,-33.7895,151.079,93
New South Wales,Marie Bashir Public School,Primary,-33.8752,151.079,93
New South Wales,Regina Coeli Catholic Primary School,Primary,-33.9469,151.08,98
New South Wales,Oatley Public School,Primary,-33.9837,151.08,97
New South Wales,Wentworth Point Public School,Primary,-33.8233,151.08,85
New South Wales,Al Hikma College,Primary,-33.9262,151.081,100
New South Wales,Mortdale Public School,Primary,-33.9729,151.081,92
New South Wales,Oyster Bay Public School,Primary,-34.0078,151.081,89
New South Wales,Kareela Public School,Primary,-34.0129,151.082,96
New South Wales,Our Lady Help of Christians Catholic Primary School,Primary,-33.7708,151.083,99
New South Wales,St Joseph's Catholic Primary School,Primary,-33.9816,151.083,93
New South Wales,Gymea Bay Public School,Primary,-34.0469,151.083,91
New South Wales,Victoria Avenue Public School,Primary,-33.8477,151.083,71
New South Wales,Gymea Technology High School,Secondary,-34.03,151.083,84
New South Wales,West Ryde Public School,Primary,-33.8084,151.085,98
New South Wales,Homebush Public School,Primary,-33.8673,151.085,90
New South Wales,Beverly Hills Public School,Primary,-33.9534,151.085,86
New South Wales,Belmore North Public School,Primary,-33.9099,151.085,73
New South Wales,McCallums Hill Public School,Primary,-33.9347,151.085,72
New South Wales,Strathfield Girls High School,Secondary,-33.8739,151.085,95
New South Wales,Georges River College Penshurst Girls Campus,Secondary,-33.9641,151.086,90
New South Wales,Normanhurst West Public School,Primary,-33.7189,151.087,97
New South Wales,St Declan's Catholic Primary School,Primary,-33.9632,151.087,97
New South Wales,St Michael's Catholic Primary School,Primary,-33.8123,151.087,97
New South Wales,Concord West Public School,Primary,-33.8396,151.087,95
New South Wales,St Martha's Catholic Primary School,Primary,-33.8738,151.087,95
New South Wales,Epping Public School,Primary,-33.7707,151.088,100
New South Wales,Our Lady of the Assumption Catholic Primary School,Primary,-33.8597,151.088,95
New South Wales,Penshurst Public School,Primary,-33.9626,151.088,90
New South Wales,St Michael's Catholic Primary School,Primary,-33.9014,151.088,90
New South Wales,Gymea North Public School,Primary,-34.0265,151.088,87
New South Wales,The McDonald College,Primary,-33.8634,151.088,82
New South Wales,Sydney Montessori School,Primary,-34.038,151.088,82
New South Wales,Belmore Boys High School,Secondary,-33.9166,151.088,68
New South Wales,The McDonald College,Secondary,-33.8634,151.088,93
New South Wales,St Joseph's Catholic Primary School,Primary,-33.9236,151.089,76
New South Wales,"Australian International Academy, Sydney, Strathfield Campus",Secondary,-33.8929,151.089,86
New South Wales,Meriden School,Primary,-33.8743,151.09,99
New South Wales,Meriden School,Secondary,-33.8743,151.09,99
New South Wales,Strathfield North Public School,Primary,-33.8545,151.092,97
New South Wales,Belmore South Public School,Primary,-33.9257,151.092,71
New South Wales,Eastwood Heights Public School,Primary,-33.7819,151.095,98
New South Wales,Epping North Public School,Primary,-33.7576,151.095,98
New South Wales,Hornsby South Public School,Primary,-33.7135,151.095,98
New South Wales,Santa Sabina College,Primary,-33.8776,151.095,94
New South Wales,Enfield Public School,Primary,-33.8886,151.095,84
New South Wales,Ashford Central School,Primary,-29.3213,151.095,68
New South Wales,Ashford Central School,Secondary,-29.3213,151.095,66
New South Wales,All Saints Grammar,Secondary,-33.9295,151.095,91
New South Wales,Santa Sabina College,Secondary,-33.8776,151.095,96
New South Wales,Harcourt Public School,Primary,-33.909,151.096,87
New South Wales,Denistone East Public School,Primary,-33.7943,151.097,99
New South Wales,Normanhurst Public School,Primary,-33.7226,151.097,96
New South Wales,Hornsby Heights Public School,Primary,-33.6698,151.097,92
New South Wales,Miranda Public School,Primary,-34.0346,151.097,88
New South Wales,Sylvania Heights Public School,Primary,-34.0127,151.097,88
New South Wales,Meadowbank Public School,Primary,-33.8171,151.098,95
New South Wales,Kingsgrove North High School,Secondary,-33.934,151.098,79
